A5r,A8l,A3r,A7r,A6r,A4l,A5l,A3l,A7l,A6l,A4r,A8r,A2l,A2r
-0.16403723101234421,-0.07282775478545228,-0.09123203530817676,0.03149494720920678,-0.25034065328236327,-0.11398412037863907,-0.1279423759364436,-0.07511466557526902,-0.0815043222463329,-0.031801674090208204,-0.04059742898341187,-0.09453674685885015,-0.020629122615211274,0.1991859645473951
-0.16550414625883425,-0.13350356203703934,-0.024940897824531214,-0.11606620728820874,-0.12562809083309512,-0.13781073003058303,-0.15610986595310122,-0.12094993052162077,-0.14520309755573926,-0.017249180895231603,-0.09244684823301748,-0.12466065876631344,-0.07197253304454736,0.025104071189994255
-0.15431785738034207,-0.023682124286643583,-0.03674074615262138,0.024013092773294217,0.029929010359900074,-0.09596718487864515,-0.09462367697067504,-0.09899994150398357,-0.0849762212958865,-0.02751780287504419,-0.006218155673284761,-0.00856230125208947,-0.03876128385567128,0.08790040372750949
-0.04910656508534896,-0.10686708927127979,-0.09210032605021641,-0.022055528965894574,-0.09009221741631597,-0.13542793428727315,-0.061743937217880324,-0.10152750563814288,-0.05660042661199975,-0.10245178372129651,-0.09976911640746727,-0.16625378082803036,-0.06785893352743526,-0.2104623339421253
-0.0548290128835779,0.03084605091630451,0.049694148139794565,-0.15009097960712267,-0.06884668061454663,-0.12744839386466392,-0.12632865740788243,-0.07882084278131052,-0.10807184328831364,-0.11160813633906336,-0.10266710642323368,-0.023071735035544504,-0.010174819906295193,-0.004561031108926486
-0.046101912298065734,-0.006505744377662956,0.03808465402886021,-0.17206430054682575,-0.009495829683310416,-0.09777447694438934,-0.11667039161305688,-0.03015181911571407,-0.21231730866432535,0.011393006170493204,-0.12195885059051682,-0.08809102284731704,-0.07869003778928846,-0.059097750248165624
-0.06368906651363453,-0.053680522555167955,0.05175313378636304,-0.07263309260242236,-0.04646426077112158,-0.12015813987003811,-0.08365138336291729,-0.054364618358926343,-0.1077947382555629,-0.09420910634504538,-0.08414085587700648,-0.03067128917074544,-0.13635139927022197,0.0162387977422652
-0.18267904148007572,0.005955467681655901,0.029588303084164196,-0.08301608613667676,-0.06312178388785779,-0.06472130756877682,-0.10045674379611509,-0.10665792977226976,-0.07431281520467968,-0.07395152062647418,-0.05480500684413862,-0.017831183429451468,-0.06580440289478136,0.005579196316921262
-0.14095368012454398,-0.02543073766900081,-0.05670247109007507,-0.09317263911711562,-0.07511970918552599,-0.061284995566062365,-0.07744615163732926,-0.04781826732914895,-0.046070978270963854,-0.03542258196274312,0.03418642198384141,0.1101477713028371,-0.1263643758957813,0.0015777020189654619
-0.16732570552017406,-0.006834829814418232,0.06323791857537368,-0.1320594026271026,-0.032420260890121705,-0.026389906352825735,-0.1506943545749477,-0.046189504309152446,-0.12440667155176888,-0.0985103238563676,-0.05760559238417628,-0.08565447130553265,-0.09750828523197998,0.08631434078547444
